11;;;828;
13;;;828;
14а;;;828;
14в;;;828;
14;;;828;
14/1;;;828;
14/3;;;828;
15;;;828;
17а;;;828;
17б;;;828;
17;;;828;
18а;;;828;
18;;;828;
19;;;828;
21;;;828;
Мильчакова ул.;859;hous_street;19;true
1;;;859;
2;;;859;
3;;;859;
4а;;;859;
4;;;859;
5;;;859;
6;;;859;
10;;;859;
11;;;859;
12;;;859;
14;;;859;
15;;;859;
16;;;859;
17;;;859;
18;;;859;
19а;;;859;
19;;;859;
21;;;859;
22;;;859;
23;;;859;
25;;;859;
26;;;859;
27;;;859;
28а;;;859;
28;;;859;
29;;;859;
30а;;;859;
30;;;859;
31;;;859;
32;;;859;
33;;;859;
34;;;859;
35;;;859;
37;;;859;
Овчинникова ул.;970;hous_street;19;true
2;;;970;
5;;;970;
7;;;970;
8;;;970;
10;;;970;
11;;;970;
12;;;970;
13б;;;970;
15;;;970;
16;;;970;
17;;;970;
18;;;970;
19;;;970;
21;;;970;
24;;;970;
26;;;970;
28;;;970;
29;;;970;
29 А;;;970;
30;;;970;
31;;;970;
33;;;970;
35;;;970;
Плеханова ул.;1069;hous_street;19;true
2а;;;1069;
2;;;1069;
3;;;1069;
10а;;;1069;
10;;;1069;
11;;;1069;
12;;;1069;
13;;;1069;
31;;;1069;
32;;;1069;
33;;;1069;
34а;;;1069;
34;;;1069;
35;;;1069;
36;;;1069;
37;;;1069;
39;;;1069;
39/5;;;1069;
40;;;1069;
41а;;;1069;
41б;;;1069;
41в;;;1069;
41;;;1069;
42;;;1069;
43;;;1069;
46;;;1069;
48;;;1069;
49;;;1069;
50;;;1069;
51а;;;1069;
51б;;;1069;
51;;;1069;
52;;;1069;
53а;;;1069;
53;;;1069;
54;;;1069;
55а;;;1069;
55;;;1069;
56;;;1069;
57;;;1069;
58;;;1069;
59а;;;1069;
60;;;1069;
61а;;;1069;
61;;;1069;
62;;;1069;
63а;;;1069;
66;;;1069;
68;;;1069;
69;;;1069;
70а;;;1069;
70;;;1069;
71;;;1069;
72;;;1069;
73а;;;1069;
73;;;1069;
75;;;1069;
76;;;1069;
Подгорная ул.;1123;hous_street;19;true
11;;;1123;
15а;;;1123;
15;;;1123;
21;;;1123;
23;;;1123;
25;;;1123;
27;;;1123;
30;;;1123;
32;;;1123;
36;;;1123;
38;;;1123;
40;;;1123;
42;;;1123;
44;;;1123;
46;;;1123;
47;;;1123;
50;;;1123;
52;;;1123;
54;;;1123;
56;;;1123;
58;;;1123;
59;;;1123;
62;;;1123;
62/2;;;1123;
64;;;1123;
66;;;1123;
70;;;1123;
76;;;1123;
78;;;1123;
80;;;1123;
82;;;1123;
91;;;1123;
105;;;1123;
109а;;;1123;
109;;;1123;
Полевая ул. (м/р Данилиха);1138;hous_street;19;true
2;;;1138;
7;;;1138;
Ползунова ул.;1141;hous_street;19;true
3б;;;1141;
3;;;1141;
4а;;;1141;
4;;;1141;
5а;;;1141;
5;;;1141;
7;;;1141;
Речная 2-я ул.;1220;hous_street;19;true
3;;;1220;
Речной 2-й пер.;1222;hous_street;19;
Речной пер.;1223;hous_street;19;
Связистов ул.;1275;hous_street;19;true
4;;;1275;
5;;;1275;
8;;;1275;
9;;;1275;
11а;;;1275;
11;;;1275;
17;;;1275;
18;;;1275;
19;;;1275;
20;;;1275;
21;;;1275;
22;;;1275;
24;;;1275;
26;;;1275;
Столбовая ул.;1371;hous_street;19;true
47;;;1371;
49;;;1371;
51;;;1371;
Таврическая ул.;1409;hous_street;19;true
18;;;1409;
22;;;1409;
24;;;1409;
Уральских партизан ул.;1495;hous_street;19;true
4;;;1495;
5;;;1495;
7;;;1495;
8;;;1495;
10;;;1495;
11;;;1495;
12;;;1495;
13;;;1495;
14;;;1495;
15;;;1495;
17;;;1495;
18;;;1495;
19;;;1495;
21;;;1495;
Челюскинцев ул.;1594;hous_street;19;true
1;;;1594;
3а;;;1594;
4а;;;1594;
4б;;;1594;
4;;;1594;
4/1;;;1594;
8а;;;1594;
9;;;1594;
11а;;;1594;
11;;;1594;
13;;;1594;
15;;;1594;
17;;;1594;
19;;;1594;
21;;;1594;
23;;;1594;
36;;;1594;
37;;;1594;
Железнодорожный;22;one_street;1;true
Академика Вавилова ул.;181;hous_street;22;true
4;;;181;
5;;;181;
7;;;181;
8а;;;181;
8;;;181;
9;;;181;
11а;;;181;
11;;;181;
13;;;181;
15;;;181;
17;;;181;
19;;;181;
21;;;181;
23;;;181;
Барамзиной ул.;85;hous_street;22;true
2;;;85;
4а;;;85;
4;;;85;
6а;;;85;
6б;;;85;
6;;;85;
8а;;;85;
8;;;85;
10;;;85;
11а;;;85;
18;;;85;
21;;;85;
23а;;;85;
23;;;85;
27а;;;85;
27;;;85;
29а;;;85;
30;;;85;
31;;;85;
36;;;85;
38;;;85;
41;;;85;
42;;;85;
42/2;;;85;
42/3;;;85;
42/4;;;85;
43;;;85;
44;;;85;
45;;;85;
46;;;85;
47;;;85;
48;;;85;
52;;;85;
54;;;85;
60;;;85;
66;;;85;
68а;;;85;
68;;;85;
70;;;85;
72;;;85;
Боровая ул.;153;hous_street;22;true
2а;;;153;
2;;;153;
3;;;153;
4а;;;153;
4;;;153;
6;;;153;
7;;;153;
9;;;153;
11;;;153;
14а;;;153;
14;;;153;
15;;;153;
16а;;;153;
16;;;153;
17;;;153;
20;;;153;
21;;;153;
22;;;153;
23;;;153;
24а;;;153;
24;;;153;
25;;;153;
26;;;153;
27;;;153;
28;;;153;
29;;;153;
30а;;;153;
30;;;153;
31;;;153;
32;;;153;
33;;;153;
Гатчинская ул.;286;hous_street;22;true
1;;;286;
2;;;286;
4;;;286;
6;;;286;
9;;;286;
11;;;286;
12;;;286;
14;;;286;
15;;;286;
16;;;286;
17а;;;286;
17;;;286;
Герцена ул.;292;hous_street;22;true
1;;;292;
2;;;292;
4а;;;292;
4;;;292;
5;;;292;
6;;;292;
7а;;;292;
7;;;292;
8;;;292;
9;;;292;
Гремячинская ул.;327;hous_street;22;true
18;;;327;
18/1;;;327;
71;;;327;
Детская ул.;349;hous_street;22;true
4;;;349;
5;;;349;
8;;;349;
10;;;349;
Каслинский пер.;528;hous_street;22;true
4;;;528;
6;;;528;
8;;;528;
10а;;;528;
12а;;;528;
12;;;528;
17;;;528;
Космодемьянской ул.;623;hous_street;22;true
10;;;623;
16;;;623;
18;;;623;
Космонавтов ш.;624;hous_street;22;true
1;;;624;
4;;;624;
6а;;;624;
6;;;624;
8;;;624;
10а;;;624;
10;;;624;
11;;;624;
12а;;;624;
12;;;624;
13;;;624;
14;;;624;
15а;;;624;
15;;;624;
16;;;624;
17в;;;624;
17;;;624;
18;;;624;
19а;;;624;
22;;;624;
23;;;624;
24;;;624;
25;;;624;
26;;;624;
27а;;;624;
29;;;624;
44;;;624;
47;;;624;
48;;;624;
48 Б;;;624;
49;;;624;
50;;;624;
51;;;624;
53;;;624;
54;;;624;
55;;;624;
56;;;624;
57;;;624;
58;;;624;
59а;;;624;
59;;;624;
61а;;;624;
61б;;;624;
61;;;624;
62;;;624;
63;;;624;
65а;;;624;
65;;;624;
72;;;624;
74;;;624;
76;;;624;
80;;;624;
82а;;;624;
82;;;624;
82/9;;;624;
84а;;;624;
84;;;624;
86;;;624;
88;;;624;
90;;;624;
92;;;624;
94;;;624;
96;;;624;
98;;;624;
100;;;624;
102;;;624;
104;;;624;
106;;;624;
108;;;624;
110;;;624;
111;;;624;
111/1;;;624;
111/2;;;624;
111/3;;;624;
111/5;;;624;
111/9;;;624;
111/10;;;624;
111/11;;;624;
111/12;;;624;
111/21;;;624;
111/22;;;624;
111/27;;;624;
111/29;;;624;
111/43;;;624;
111/45;;;624;
111/53;;;624;
112;;;624;
113а;;;624;
113;;;624;
114;;;624;
115а;;;624;
115б;;;624;
115;;;624;
117;;;624;
119;;;624;
121;;;624;
127;;;624;
129;;;624;
131а;;;624;
131;;;624;
137;;;624;
141;;;624;
156а;;;624;
156;;;624;
158а;;;624;
158б;;;624;
160;;;624;
162а;;;624;
162б;;;624;
162;;;624;
162 лит.Ш;;;624;
162/5;;;624;
164а;;;624;
164;;;624;
166в;;;624;
166г;;;624;
166;;;624;
166/2;;;624;
168в;;;624;
169а;;;624;
169;;;624;
170;;;624;
171а;;;624;
171;;;624;
172;;;624;
173а;;;624;
173б;;;624;
173;;;624;
174;;;624;
175а;;;624;
177;;;624;
178;;;624;
179а;;;624;
180;;;624;
181а;;;624;
181;;;624;
182;;;624;
183;;;624;
185а;;;624;
185;;;624;
186;;;624;
188;;;624;
190а;;;624;
190;;;624;
191;;;624;
192а;;;624;
192;;;624;
193а;;;624;
193б;;;624;
193;;;624;
194а;;;624;
194;;;624;
195;;;624;
197а;;;624;
197;;;624;
199а;;;624;
199;;;624;
201;;;624;
202а;;;624;
202;;;624;
203а;;;624;
204;;;624;
205а;;;624;
205;;;624;
206;;;624;
207;;;624;
209;;;624;
212;;;624;
213;;;624;
215;;;624;
217;;;624;
218;;;624;
220;;;624;
224а;;;624;
237;;;624;
240;;;624;
241;;;624;
242;;;624;
243;;;624;
244а;;;624;
244;;;624;
244 Б;;;624;
245;;;624;
247;;;624;
248;;;624;
249;;;624;
250;;;624;
251;;;624;
252;;;624;
253;;;624;
254;;;624;
255;;;624;
258;;;624;
259;;;624;
260;;;624;
263;;;624;
264;;;624;
265;;;624;
267;;;624;
269;;;624;
271;;;624;
273;;;624;
277;;;624;
279;;;624;
285;;;624;
287;;;624;
295;;;624;
301;;;624;
304а;;;624;
304;;;624;
304/3;;;624;
305;;;624;
306;;;624;
306 А;;;624;
308а;;;624;
308;;;624;
310а;;;624;
310в;;;624;
310г;;;624;
310;;;624;
310/5;;;624;
310/6;;;624;
312а;;;624;
312б;;;624;
312д;;;624;
312;;;624;
313;;;624;
315а;;;624;
315;;;624;
316а;;;624;
316а/1;;;624;
316а/5;;;624;
316б;;;624;
316в;;;624;
316г;;;624;
316л;;;624;
316;;;624;
316/1;;;624;
316/2;;;624;
316/4;;;624;
316/5;;;624;
316/6;;;624;
316/7;;;624;
316/14;;;624;
316/16А;;;624;
316/16;;;624;
316/21;;;624;
318а;;;624;
318б;;;624;
318;;;624;
320а;;;624;
320б;;;624;
320в;;;624;
320г;;;624;
320;;;624;
321;;;624;
322а;;;624;
322;;;624;
323;;;624;
324;;;624;
325;;;624;
325 А;;;624;
326;;;624;
328;;;624;
328/1;;;624;
330а;;;624;
330а/2;;;624;
330а/4;;;624;
330а/7;;;624;
330а/8;;;624;
330б;;;624;
330;;;624;
331;;;624;
332а;;;624;
335;;;624;
346;;;624;
347;;;624;
349;;;624;
353;;;624;
354;;;624;
355а;;;624;
355;;;624;
359;;;624;
364;;;624;
366;;;624;
368а;;;624;
368б;;;624;
368в;;;624;
368д;;;624;
368;;;624;
368/2;;;624;
370;;;624;
380;;;624;
381;;;624;
393а;;;624;
393б;;;624;
393в;;;624;
393;;;624;
395а;;;624;
395б;;;624;
395в;;;624;
395г;;;624;
395я;;;624;
395;;;624;
397а;;;624;
397б;;;624;
397в;;;624;
397;;;624;
399а;;;624;
399б;;;624;
399в;;;624;
399;;;624;
401;;;624;
403;;;624;
413;;;624;
427;;;624;
429;;;624;
Локомотивная ул.;776;hous_street;22;true
1;;;776;
2;;;776;
3;;;776;
4;;;776;
6;;;776;
8;;;776;
18а;;;776;
18;;;776;
28;;;776;
Малкова ул.;817;hous_street;22;true
4;;;817;
6;;;817;
8;;;817;
10;;;817;
12;;;817;
14;;;817;
16;;;817;
17;;;817;
18;;;817;
20;;;817;
21;;;817;
22;;;817;
24а;;;817;
24;;;817;
26а;;;817;
26;;;817;
26/1;;;817;
26/6;;;817;
28а;;;817;
28б;;;817;
28;;;817;
28/1;;;817;
28/2;;;817;
28/3;;;817;
28/4;;;817;
28/5;;;817;
28/6;;;817;
30а;;;817;
30;;;817;
30/4;;;817;
Павлова ул.;1012;hous_street;22;true
5;;;1012;
6а;;;1012;
6;;;1012;
7;;;1012;
8;;;1012;
9;;;1012;
Папанинцев ул.;1021;hous_street;22;true
1;;;1021;
2;;;1021;
3;;;1021;
4;;;1021;
5;;;1021;
6;;;1021;
7;;;1021;
8;;;1021;
9;;;1021;
10;;;1021;
11;;;1021;
12;;;1021;
18;;;1021;
19;;;1021;
21;;;1021;
Парковый пр.;1026;hous_street;22;true
1;;;1026;
1 А;;;1026;
1/4;;;1026;
2а;;;1026;
2в;;;1026;
2;;;1026;
3а;;;1026;
3б;;;1026;
3;;;1026;
3/1;;;1026;
4;;;1026;
5;;;1026;
5/1;;;1026;
6;;;1026;
7;;;1026;
8а;;;1026;
8б;;;1026;
8;;;1026;
8/1;;;1026;
10/1;;;1026;
10/2;;;1026;
10/3;;;1026;
10/4;;;1026;
12;;;1026;
13;;;1026;
14;;;1026;
15а;;;1026;
15в;;;1026;
15/6а;;;1026;
15/6б;;;1026;
16;;;1026;
17а;;;1026;
17;;;1026;
18;;;1026;
20/1;;;1026;
20/2;;;1026;
20/3;;;1026;
22а;;;1026;
22;;;1026;
22/1;;;1026;
22/2;;;1026;
23;;;1026;
24;;;1026;
25а;;;1026;
25б;;;1026;
25в;;;1026;
25г;;;1026;
25д;;;1026;
25;;;1026;
26б;;;1026;
26;;;1026;
27а;;;1026;
27;;;1026;
28а;;;1026;
28;;;1026;
30/1;;;1026;
30/2;;;1026;
31;;;1026;
31/1;;;1026;
32;;;1026;
33;;;1026;
33/1;;;1026;
34;;;1026;
35;;;1026;
36;;;1026;
37а;;;1026;
37б;;;1026;
37в;;;1026;
37г;;;1026;
38;;;1026;
39;;;1026;
40а;;;1026;
40;;;1026;
41а;;;1026;
41б;;;1026;
41в;;;1026;
41г;;;1026;
42;;;1026;
43а;;;1026;
43;;;1026;
43/1;;;1026;
45а;;;1026;
45б;;;1026;
45в;;;1026;
46;;;1026;
48;;;1026;
50;;;1026;
50/1;;;1026;
52;;;1026;
54/1;;;1026;
54/2;;;1026;
56;;;1026;
58а;;;1026;
58б;;;1026;
58;;;1026;
64;;;1026;
97;;;1026;
Переселенческая ул.;1092;hous_street;22;true
14;;;1092;
16;;;1092;
101;;;1092;
103;;;1092;
105;;;1092;
109;;;1092;
111;;;1092;
113;;;1092;
116;;;1092;
Подлесная ул.;1126;hous_street;22;true
2;;;1126;
3а;;;1126;
3б;;;1126;
3;;;1126;
5;;;1126;
6а;;;1126;
6;;;1126;
7а;;;1126;
7;;;1126;
7/2;;;1126;
7/3;;;1126;
7/4;;;1126;
9б;;;1126;
9;;;1126;
9/2а;;;1126;
9/2;;;1126;
9/3;;;1126;
9/4;;;1126;
11а;;;1126;
11;;;1126;
11/4;;;1126;
13а;;;1126;
13;;;1126;
15;;;1126;
17;;;1126;
17/1;;;1126;
17/2;;;1126;
17/3;;;1126;
19/1;;;1126;
19/2;;;1126;
19/3;;;1126;
21;;;1126;
21/1;;;1126;
21/2;;;1126;
23;;;1126;
23/1;;;1126;
23/2;;;1126;
23/3;;;1126;
25;;;1126;
27;;;1126;
27/1;;;1126;
27/2;;;1126;
29;;;1126;
31;;;1126;
33;;;1126;
35;;;1126;
37а;;;1126;
37;;;1126;
39;;;1126;
41/2;;;1126;
41/3;;;1126;
43а;;;1126;
43б;;;1126;
43в;;;1126;
43;;;1126;
43/1;;;1126;
45;;;1126;
47а;;;1126;
47в;;;1126;
47;;;1126;
49;;;1126;
53;;;1126;
55;;;1126;
57;;;1126;
Рабочая ул.;1197;hous_street;22;true
1;;;1197;
2;;;1197;
3а;;;1197;
3б;;;1197;
3;;;1197;
5;;;1197;
7;;;1197;
9;;;1197;
13в;;;1197;
13;;;1197;
15;;;1197;
19а;;;1197;
19;;;1197;
21;;;1197;
23;;;1197;
25;;;1197;
Стахановская ул.;1369;hous_street;22;true
35;;;1369;
1;;;1369;
2;;;1369;
3а;;;1369;
3;;;1369;
4;;;1369;
5;;;1369;
6а;;;1369;
6;;;1369;
7а;;;1369;
7;;;1369;
8;;;1369;
9;;;1369;
10а;;;1369;
10;;;1369;
11;;;1369;
12;;;1369;
13;;;1369;
15;;;1369;
18;;;1369;
19;;;1369;
19/1;;;1369;
21;;;1369;
23;;;1369;
25а;;;1369;
25;;;1369;
29;;;1369;
31;;;1369;
36;;;1369;
38;;;1369;
40а;;;1369;
40;;;1369;
42а;;;1369;
42а/1;;;1369;
42б;;;1369;
42;;;1369;
42/1;;;1369;
43;;;1369;
44а;;;1369;
44;;;1369;
45а;;;1369;
45б;;;1369;
45;;;1369;
48;;;1369;
49а;;;1369;
49;;;1369;
50;;;1369;
50/2;;;1369;
51а;;;1369;
51;;;1369;
52;;;1369;
53;;;1369;
54а;;;1369;
54в;;;1369;
54г;;;1369;
54м;;;1369;
54;;;1369;
54/2;;;1369;
54/5;;;1369;
55;;;1369;
56;;;1369;
57а;;;1369;
57;;;1369;
58;;;1369;
59а;;;1369;
59б;;;1369;
59;;;1369;
Углеуральская ул.;1481;hous_street;22;true
1;;;1481;
2;;;1481;
3;;;1481;
4;;;1481;
6;;;1481;
7;;;1481;
8;;;1481;
9;;;1481;
11;;;1481;
12;;;1481;
13;;;1481;
14;;;1481;
15;;;1481;
17;;;1481;
19;;;1481;
20;;;1481;
21;;;1481;
22;;;1481;
23;;;1481;
Учительская ул.;1526;hous_street;22;true
1;;;1526;
5;;;1526;
Черепановых ул.;1601;hous_street;22;true
11;;;1601;
Шоссейная 2-я ул.;1643;hous_street;22;true
2;;;1643;
4;;;1643;
6;;;1643;
8а;;;1643;
15;;;1643;
19;;;1643;
24;;;1643;
Энгельса ул.;1657;hous_street;22;true
1;;;1657;
2;;;1657;
7;;;1657;
8;;;1657;
9;;;1657;
10;;;1657;
11;;;1657;
12;;;1657;
12/2;;;1657;
13а;;;1657;
13;;;1657;
14;;;1657;
15;;;1657;
16;;;1657;
17а;;;1657;
18;;;1657;
19;;;1657;
20;;;1657;
21;;;1657;
22;;;1657;
23;;;1657;
24;;;1657;
26;;;1657;
27а;;;1657;
27;;;1657;
Заимка;23;one_street;1;true
Береговая ветка ул.;125;hous_street;23;
Букирева ул.;174;hous_street;23;true
5;;;174;
10а;;;174;
10;;;174;
12;;;174;
15;;;174;
16;;;174;
Генкеля ул.;288;hous_street;23;true
1а;;;288;
1б;;;288;
3а;;;288;
3;;;288;
4а;;;288;
4;;;288;
5а;;;288;
5;;;288;
6;;;288;
7а;;;288;
7;;;288;
9;;;288;
15;;;288;
17;;;288;
Данщина ул.;339;hous_street;23;true
1а;;;339;
1;;;339;
4а;;;339;
4;;;339;
5;;;339;
5/2;;;339;
5/3;;;339;
6а;;;339;
6;;;339;
7а;;;339;
7;;;339;
19;;;339;
26;;;339;
28;;;339;
Дзержинского ул.;350;hous_street;23;true
1а;;;350;
1б;;;350;
1;;;350;
2а;;;350;
3а;;;350;
3;;;350;
4;;;350;
10;;;350;
12а;;;350;
12б;;;350;
12;;;350;
14;;;350;
15;;;350;
16а;;;350;
16;;;350;
17а;;;350;
17;;;350;
18;;;350;
25;;;350;
27;;;350;
28;;;350;
31;;;350;
32;;;350;
34;;;350;
35;;;350;
36;;;350;
37;;;350;
43;;;350;
47г;;;350;
47;;;350;
48а;;;350;
50;;;350;
53;;;350;
57;;;350;
59;;;350;
61;;;350;
Источная ул.;485;hous_street;23;
Лесозаводская ул.;1720;hous_street;23;true
2;;;1720;
4;;;1720;
6;;;1720;
9;;;1720;
Набережная ул. (м/р Заимка);900;hous_street;23;true
2;;;900;
2 Б;;;900;
2 В;;;900;
10;;;900;
11;;;900;
15;;;900;
Сухобруса ул.;1396;hous_street;23;true
1;;;1396;
5;;;1396;
12;;;1396;
25;;;1396;
27;;;1396;
Заостровка;26;one_street;1;true
Берег Камы ул.;124;hous_street;26;true
2а;;;124;
6а;;;124;
6;;;124;
9а;;;124;
10;;;124;
11;;;124;
13а;;;124;
18;;;124;
25;;;124;
26;;;124;
29;;;124;
36;;;124;
37а;;;124;
37б;;;124;
37в;;;124;
